Ranks,ReviewId,PlanId,OpportunityId,StatusCd,RiskTierCd,RiskTierDesc,ReviewTypeCd,ReviewStageCd,ConductDt,FinalizedDt,TNRinM,TCNRinM,OG,RBE,REG,Quarter,QuarterInNum,OGNum,REGNum,RBENum
1,4295735,1396698,10846430,FALSE,2,Above Normal,O,2b,5/28/2018,6/6/2018,11.68,8.01,HPS,Technology,AAPAC,Fy18Q4,8,4,2,7
1,4296432,1396704,10846433,FALSE,2,Above Normal,O,2b,5/28/2018,6/6/2018,26.56,26.56,HPS,Technology,AAPAC,Fy18Q4,8,4,2,7
1,4295738,1396706,10846434,FALSE,2,Above Normal,O,2b,5/28/2018,6/6/2018,8.01,8.01,HPS,Technology,AAPAC,Fy18Q4,8,4,2,7
1,4293819,1396888,10846547,FALSE,3,Normal,O,3b,10/28/2018,10/29/2018,2.67,2.67,CMT,Technology,AAPAC,Fy19Q1,9,2,2,7
2,4293822,1396888,10846547,FALSE,3,Normal,O,2b,10/15/2018,10/16/2018,2.67,2.67,CMT,Technology,AAPAC,Fy19Q1,9,2,2,7
2,4800549,1396929,10846571,FALSE,3,Normal,O,2b,11/18/2018,11/19/2018,2.2,2.2,PRD,Technology,Europe,Fy19Q1,9,5,3,7
1,4357696,1397075,10846662,FALSE,3,Normal,O,3b,9/8/2018,9/9/2018,2.27,2.27,HPS,Digital,AAPAC,Fy19Q1,9,4,2,2
2,4374347,1397075,10846662,FALSE,3,Normal,O,2b,9/1/2018,9/3/2018,2.27,2.27,HPS,Digital,AAPAC,Fy19Q1,9,4,2,2
1,4294373,1397097,10846676,FALSE,3,Normal,O,3b,7/22/2018,8/2/2018,4.08,0,RES,OG,Na,Fy18Q4,8,6,5,3
2,4336694,1397097,10846676,FALSE,3,Normal,O,2b,7/22/2018,7/23/2018,4.08,0,RES,OG,Na,Fy18Q4,8,6,5,3
1,4294488,1397186,10846729,FALSE,2,Above Normal,O,3b,5/21/2018,6/1/2018,23.88,23.88,CMT,Technology,Na,Fy18Q4,8,2,5,7
2,4294489,1397186,10846729,FALSE,2,Above Normal,O,2b,5/3/2018,5/31/2018,23.88,23.88,CMT,Technology,Na,Fy18Q3,7,2,5,7
1,4297924,1397247,10846766,FALSE,3,Normal,O,2b,6/13/2018,6/20/2018,5.42,5.42,FS,Digital,AAPAC,Fy18Q4,8,3,2,2
1,4294634,1397255,10846770,FALSE,2,Above Normal,O,3b,5/21/2018,6/1/2018,19.24,19.24,CMT,Technology,Na,Fy18Q4,8,2,5,7
